  450	871019.818	1059416.209	965.494	VIA
  451	871015.708	1059419.258	965.431	VIA
  452	871012.799	1059421.364	965.371	VIA
  453	871008.519	1059424.467	965.297	VIA
  454	871002.576	1059428.700	965.193	VIA
  455	871001.070	1059429.817	965.161	VIA
  456	871000.197	1059430.601	965.140	VIA
  457	870999.843	1059431.030	965.114	VIA
  458	870999.844	1059431.043	965.114	VIA
  459	870999.486	1059431.654	965.111	VIA
  460	870999.184	1059432.385	965.121	VIA
  461	870995.507	1059426.676	965.153	VIA
  462	870995.499	1059426.651	965.153	VIA
  463	870996.577	1059426.397	965.166	VIA
  464	870998.149	1059425.722	965.192	VIA
  465	871001.806	1059422.963	965.268	VIA
  466	871001.819	1059422.972	965.268	VIA
  467	871005.042	1059420.539	965.313	VIA
  468	871008.146	1059418.216	965.381	VIA
  469	871011.304	1059415.847	965.422	VIA
  470	871014.087	1059413.771	965.472	VIA
  471	871018.838	1059410.226	965.564	VIA
  472	871021.169	1059408.420	965.615	VIA
  473	871022.153	1059407.718	965.620	VIA
  474	871025.350	1059405.333	965.679	VIA
  475	871027.845	1059403.536	965.727	VIA
  476	871031.211	1059401.339	965.790	VIA
  477	871031.209	1059401.330	965.790	VIA
  478	871033.681	1059399.928	965.843	VIA
  479	871036.089	1059398.639	965.885	VIA
  480	871040.016	1059396.491	965.966	VIA
  481	871045.334	1059393.752	966.083	VIA
  482	871051.698	1059390.286	966.174	VIA
  483	871054.556	1059388.278	966.212	VIA
  484	871057.034	1059385.900	966.283	VIA
  485	871059.236	1059383.219	966.351	VIA
  486	871060.988	1059380.464	966.436	VIA
  487	871062.266	1059378.172	966.515	VIA
  488	871063.785	1059375.314	966.606	VIA
  489	871065.647	1059371.807	966.786	VIA
  490	871067.382	1059368.512	966.917	VIA
  491	871064.350	1059380.786	966.533	EJE-V
  492	871060.811	1059386.161	966.342	EJE-V
  493	871057.519	1059389.578	966.240	EJE-V
  494	871052.183	1059393.977	966.172	EJE-V
  495	871046.955	1059396.211	966.063	EJE-V
  496	871039.565	1059400.201	965.937	EJE-V
  497	871033.969	1059403.198	965.832	EJE-V
  498	871028.069	1059407.049	965.710	EJE-V
  499	871022.356	1059410.943	965.594	EJE-V
  500	871013.649	1059417.390	965.466	EJE-V
  501	871011.957	1059418.706	965.397	EJE-V
  502	871003.533	1059424.845	965.271	EJE-V
  503	870997.713	1059429.210	965.175	EJE-V
  504	870994.249	1059431.833	965.126	EJE-V
  505	870994.017	1059429.672	965.128	EJE-V
  506	870994.097	1059430.006	965.110	EJE-V
  507	870994.039	1059429.647	965.128	CAMARA
  508	870994.142	1059429.983	965.124	CAMARA
  509	870996.800	1059426.302	965.160	SUMID
  510	870997.127	1059426.886	965.160	SUMID
  511	870998.495	1059426.376	965.152	SUMID
  512	870998.338	1059425.847	965.150	SUMID
  513	870996.977	1059426.342	965.112	SUMID
  514	871001.193	1059429.693	965.162	SUMID
  515	871000.854	1059429.238	965.180	SUMID
  516	871001.967	1059428.323	965.186	SUMID
  517	871002.346	1059428.774	965.184	SUMID
  518	870999.268	1059423.401	965.392	LIN+GAS
  519	871003.268	1059420.268	965.473	VAL+GAS
  520	871003.926	1059419.776	965.506	VAL+GAS
  521	871004.335	1059420.301	965.470	VAL+GAS
  522	871003.670	1059420.801	965.433	VAL+GAS
  523	871004.221	1059419.986	965.495	LIN+GAS
  524	871008.461	1059416.777	965.553	LIN+GAS
  525	871013.325	1059413.085	965.642	LIN+GAS
  526	871013.694	1059412.794	965.602	LIN+GAS
  527	871019.611	1059408.393	965.702	LIN+GAS
  528	871027.627	1059402.552	965.825	LIN+GAS
  529	871027.846	1059402.417	965.880	LIN+GAS
  530	871028.149	1059402.228	965.900	LIN+GAS
  531	871030.674	1059400.645	965.962	LIN+GAS
  532	871034.456	1059398.417	966.029	LIN+GAS
  533	871042.448	1059394.042	966.169	LIN+GAS
  534	871047.314	1059391.488	966.237	LIN+GAS
  535	871051.773	1059389.148	966.302	LIN+GAS
  536	871055.242	1059386.706	966.366	LIN+GAS
  537	871057.127	1059384.531	966.415	LIN+GAS
  538	871060.732	1059378.572	966.557	LIN+GAS
  539	871061.226	1059377.654	966.709	LIN+GAS
  540	871064.642	1059371.438	966.964	LIN+GAS
  541	871068.176	1059364.821	967.123	LIN+GAS
  542	871069.108	1059354.499	968.274	LIN+GAS
  543	871068.462	1059355.855	967.816	ENTRAD
  544	871072.445	1059351.815	967.761	CAJA
  545	871072.118	1059352.439	967.762	CAJA
  546	871071.501	1059352.120	967.755	CAJA
  547	871071.829	1059351.487	967.767	CAJA
  548	871070.957	1059353.024	967.765	CAJA
  549	871070.686	1059353.551	967.770	CAJA
  550	871071.226	1059353.816	967.769	CAJA
  551	871071.490	1059353.288	967.760	CAJA
  552	871074.410	1059353.227	967.675	CAJA
  553	871075.028	1059353.553	967.632	CAJA
  554	871075.356	1059352.941	967.647	CAJA
  555	871074.745	1059352.623	967.696	CAJA
  556	871067.447	1059364.385	967.149	DIV
  557	871067.179	1059364.778	967.099	ENTRAD
  558	871065.640	1059367.736	967.074	ENTRAD
  559	871066.483	1059366.101	967.100	NVL-ENT
  560	871061.181	1059376.081	966.783	NVL-ENT
  561	871062.091	1059374.407	966.847	ENTRAD
  562	871060.247	1059377.867	966.625	ENTRAD
  563	871060.179	1059378.064	966.596	DIV
  564	871059.967	1059378.493	966.556	ENTRAD
  565	871058.694	1059380.541	966.563	ENTRAD
  566	871059.308	1059379.581	966.553	NVL-ENT
  567	871055.649	1059385.240	966.391	ENTRAD
